"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"727",28,7,0.490357059830008,0.00207539318433963,0.501512989827897,0.281835239434149,0.234763538027182,0.975186560995651,0.023417145519347,0.000319169579319374,0.00107640589419866,7.18011483870809e-07,0.683050996827392,0.316949003172608,0.00374732157074501,0.817181607369654,0.179071071059601,211878.491622861,1554349.47177535,85122.6638269145,3.20413053949014,1752.24265947007,-0.000150609974861145,99961.6532174696,0.60401445934549,0.000925591753983172,287.068789336039
"728",20,28,0.806489754192275,0.00171040840697009,0.660493383710273,0.705208713756874,0.838835025364533,0.145264438315813,0.00726532938669997,0.00131201320861696,9.34960544673862e-25,0.84615821908887,0.179624131407347,0.820375868592653,0.335529397974301,0.538680527068707,0.125790074956993,1023104.6093856,2456720.28225381,26598.556963494,3.51155776315136,1594.86276766658,-5.19554635812528e-05,26209.6599455981,0.245465562215541,0.000881827763604233,56.3861354785971
"729",26,4,0.528692638830468,0.00147678096668096,0.488126293439418,0.855749678735156,0.640884577264078,0.944786571466668,0.0492845659862551,6.82406568473753e-15,0.00366089383959064,0.00226796870747897,0.945383932002617,0.054616067997383,0.450472262380963,0.525422997498464,0.0241047401205735,1700474.98050984,851605.990757234,33511.254335288,4.3615869793063,887.92903923057,-0.000710372685375623,196577.004391147,0.973278669165447,0.00697761719996692,335.032385506807
"730",0,8,0.444580907365563,0.00236154464268242,0.515354064223357,0.218264334900305,0.757721460587345,0.909391811396038,0.0883876752090488,2.73228527512713e-05,6.14522381859209e-06,0.00218704531834307,0.895733586200519,0.104266413799481,0.139017234863334,0.857278223852517,0.00370454128414925,151692.134093028,941232.610910665,63345.910473261,1.87669644530513,1929.83265949413,-0.000618498503589071,40933.5846616887,0.443218457971234,0.00867790531224338,162.136730667902
"731",32,23,0.630177572662919,0.00144732488259906,0.4433611514722,0.617010733964853,0.741599141927436,0.0250495076936219,4.70454723672793e-05,0.00332117799256136,8.61886205834593e-08,0.971582182652829,0.931115241176953,0.0688847588230475,0.3593246086273,0.0250674796733855,0.615607911699314,620247.954935767,164579.555711243,89491.8776012491,0.863273563421099,1743.97050342895,-0.000399455470796675,161231.11568595,0.931557934854645,0.0028694107222592,271.835923478007
"732",17,44,0.495782337856875,0.00103056616115733,0.0682379752257839,0.354669892583042,0.342587088339496,0.120638129568145,0.254520148696417,0.0153211238441072,0.540333503212091,0.0691870946792393,0.427422078998568,0.572577921001432,0.000157007854236994,0.999837080253758,5.91189200476146e-06,349079.269852024,1631008.67513102,80329.320698278,1.61487060268177,2787.31836803816,-0.00012281115115853,93399.0618080134,0.576259804628789,0.00808328340444365,303.156494394829
"733",42,16,0.937718012441881,0.00248712170668994,0.856724519559648,0.248965787380002,0.0725648463633843,0.996017332077734,0.00334253833441199,6.03698143527529e-09,0.000296088248171717,0.000344035302700757,0.754957948185155,0.245042051814845,0.0566591925249221,0.911911371834045,0.0314294356410335,1726255.95158245,74509.3944109976,73193.6958618462,2.64225054271752,1953.21596876904,-0.000657614219109528,27896.0436928901,0.0191337858350016,0.00432966865079245,258.676396142598
"734",47,10,0.0862951329343254,0.00153852275708225,0.995580737385899,0.203337099314667,0.0321932405233383,0.376193460162051,2.63170752527636e-06,2.00415076166584e-12,0.597389555005262,0.0264143531231572,0.928332974286528,0.0716670257134715,3.70422543442452e-07,0.999998950624204,6.78953252399787e-07,877057.059936225,5372.42856575176,46023.5607658979,2.50128080143128,1036.06010463275,-0.000825243756063283,81315.4885923723,0.492557742099743,0.00722613014932722,182.67176463129
"735",19,11,0.135397548285709,0.00199052233801107,0.685976253359113,0.15426762345247,0.564954680833034,0.996792636956238,0.00141576780624249,0.00151047439757237,0.000263919863835471,1.72009761119468e-05,0.998959679317116,0.00104032068288446,0.0495498598982329,0.0372186271185387,0.913231512983228,1335519.71777854,2642970.46655556,4776.27096767537,2.68582061055116,1864.14398237132,-0.00044926383133512,97015.1074226305,0.467757399973925,0.00335123539088643,53.745616104221
"736",35,4,0.21401338037157,0.00209908209200948,0.597269470924512,0.25581701466348,0.45451359298313,0.00536880678021912,0.000253200424379729,0.00938247451622026,0.00838627335696135,0.97660924492222,0.997518875522676,0.00248112447732372,0.110325977806257,0.88959953434429,7.44878494528852e-05,1404067.26917345,412062.840575818,66976.4220851939,4.09538579175598,1611.69154335372,-0.000632919035032392,23767.0039029035,0.777656911776867,0.00168853670479381,146.410948786698
"737",8,13,0.746052743590041,0.00130155363393482,0.038195041527506,0.0749385067191906,0.651899631405249,4.18383784616823e-06,0.286109007969143,0.0521560405847263,0.320195456409784,0.3415353111985,0.830828449852665,0.169171550147335,0.000621054982805651,0.980043511804076,0.0193354332131179,899778.427503537,2903569.7052232,82333.9097397402,4.62394663427724,2267.85932064988,-0.000519377090374473,165995.096269326,0.969927829720546,0.00731142201976036,93.8976259586401
"738",16,33,0.598455422697123,0.00132353299418464,0.242866803347133,0.982356802097056,0.894775958543178,0.962798125490759,0.020545906502695,0.0132686425957666,0.00290103871740826,0.000486286693371378,0.937362488209678,0.0626375117903223,0.000174473224653989,0.951326256982647,0.0484992697926989,764355.781804305,445438.525574282,1167.17627900653,1.74083197639091,2319.95734694786,-0.000926685416973196,133527.396530117,0.00988388143479824,0.00627833295557066,400.322590167588
"739",10,22,0.513859050025232,0.00173986697552842,0.879413836454041,0.30858310399577,0.444506348981522,0.98057629230491,0.013150338296864,7.84655792338489e-10,1.31091291972073e-05,0.00626025948437266,0.942448359983699,0.0575516400163009,0.85294467683272,0.1012173171191,0.0458380060481798,325453.131111804,1489079.96616326,23165.7067956403,4.23706532192766,981.204338179901,-0.000992663658380043,119168.053180765,0.35734951530816,0.0007912326598051,392.701832025591
"740",36,1,0.610183518263442,0.00192421974803903,0.55000634304015,0.756919933480676,0.178024217924103,0.00940778519432331,0.108874279857365,0.357915076120231,0.00166955175062501,0.522133307077455,0.962719948579406,0.0372800514205942,0.771495671004881,0.224849745798389,0.00365458319673008,749379.589914344,229627.716634423,39947.3473473918,4.75358508805512,817.996109083295,-0.000916701254588552,121211.347611825,0.695885832270142,0.00130554690739489,31.6746862144209
"741",15,2,0.539382234253874,0.00128562071471475,0.339133707953151,0.0377267271513119,0.622286951448768,0.0833094121848813,0.916680131220121,1.20551749941815e-06,2.09554187068312e-06,7.15553562776941e-06,0.445626942495627,0.554373057504373,0.30448154657097,0.694995966751361,0.000522486677669045,420350.174032152,982985.993286129,70437.1705818921,2.99396639846847,2682.71876064502,-0.000740694145716261,66458.9629268448,0.867999115874991,0.00891625134477625,280.672564104851
"742",46,26,0.615579997780081,0.00231163490304374,0.769654338413384,0.652497741596308,0.497683858515229,0.960562564638274,0.0261913958154496,7.81421815489257e-06,0.0131966834925958,4.15418355253883e-05,0.605951561498342,0.394048438501658,0.0325753812442359,0.395637706534899,0.571786912220865,257233.303367626,624524.23931798,3122.30534479022,4.66835476922453,1013.18797049485,-0.000570646185209043,183881.086495676,0.842702387860045,0.00502345045735361,388.487353533553
"743",31,33,0.100911306147184,0.00215496151979314,0.609017170199659,0.323931061015464,0.998162246753927,0.0044298340583489,0.0233991241402435,0.567184271431998,0.404986254387248,5.15982161685847e-07,0.998609695327486,0.00139030467251439,6.2970524963888e-06,0.998503175370949,0.00149052757655507,1607661.93558555,599277.499224991,69227.7297205292,1.1480447385821,849.831236610189,-0.000333692623965908,60783.5754424741,0.980511085034814,0.00520162158352439,171.081763083721
"744",25,0,0.980822713715886,0.00167017122046906,0.956623448794708,0.00297683706507087,0.403916574856266,0.949079264111697,8.41106214299648e-06,0.00955772488879143,2.21402377693008e-07,0.0413543785349907,0.971773364413699,0.0282266355863005,0.53692824462918,0.446486002631247,0.0165857527395722,1634518.55733991,1315073.08465429,31695.3364831861,3.08315973757068,1317.60672763549,-0.000968643117374741,140477.554572863,0.18993594096275,0.00189797985966667,173.021572817629
"745",41,36,0.25330357245591,0.00107070715588634,0.728852435108274,0.647159491318744,0.972219845023938,0.871506888142646,0.0964829294926328,0.0319926612232096,4.86396116384361e-16,1.75211415114711e-05,0.0795067848431589,0.920493215156841,0.308677152335524,0.691085911097732,0.000236936566744049,1501561.28883362,631606.124911923,86707.9174839891,4.46695989505737,1489.89684683084,-8.76122537394985e-05,106079.662815755,0.474739546503406,0.00185310267336201,102.437577485153
"746",47,18,0.063523837289447,0.00242675443853601,0.0265000161668286,0.174254481538665,0.320180457266979,0.668776862915235,0.00769681992252922,6.04915473867644e-05,0.322929265307553,0.000536560307296034,0.999999995964105,4.03589490778793e-09,0.000388397544726785,0.997248195962754,0.00236340649251912,570596.474742517,2074642.08251797,88493.362767389,1.52204923196696,2483.29477258772,-6.80301129398867e-05,21519.5548134216,0.787673812401481,0.00394690461778431,79.991068837652
"747",23,39,0.205489684432652,0.00117161043649539,0.414947514701635,0.902018796191551,0.207169702320825,0.874619906952208,0.0734479376825917,0.0152460656658378,7.22556837347827e-05,0.0366138340156273,0.729290275784319,0.270709724215681,0.732463962334425,0.264611776998958,0.00292426066661716,442338.682476897,875003.107034135,11397.9450231418,4.1462275535136,1311.49784790352,-3.21585898869671e-05,136556.092229439,0.548736675544642,0.00236693960560602,241.68611867507
"748",49,14,0.385222652839404,0.00136507355847396,0.0549676575791091,0.967652440571692,0.662588589712977,0.584759614871011,0.414387805844343,4.86014425430561e-10,0.000316763947251972,0.000535814851379491,0.270623168505993,0.729376831494006,5.84566453014472e-06,0.789127333195456,0.210866821140014,800205.814456567,547672.218179796,65100.8527914528,1.3369386134285,964.389281757176,-0.000233857716526836,46112.4718640349,0.519799953557085,0.0076641896467295,363.080846313201
"749",38,29,0.789011466798047,0.00232068757886416,0.536728926275391,0.825640674673486,0.919084663703106,0.987468653062325,0.00465595087779486,1.69959783100347e-10,0.00772744722661936,0.000147948663300797,0.186366306668788,0.813633693331212,0.0513183227781241,0.822998796660798,0.125682880561078,1747519.0526722,1024562.36359198,59109.1625143308,1.40161205995246,2548.42965945788,-0.000855815488880035,64534.4400711474,0.823117903424427,0.00555114026487339,87.3314214385115
"750",46,25,0.346514722915064,0.00241094063597382,0.478711108970456,0.493820432124194,0.873153124726377,0.253478157542635,0.394077339605732,0.352362266357302,7.23009504817204e-05,9.93554384951524e-06,0.998799748160342,0.00120025183965794,0.985328490050321,0.0146709619153952,5.48034284240399e-07,1731822.0008444,2055635.06062841,90311.7246737238,2.17527497624513,1848.97474806383,-0.000931976727144793,96255.4730389093,0.749187398212962,0.00196883618914173,38.7460519680753
"751",4,5,0.259484850646928,0.00113934938264545,0.497750549593475,0.917349933132064,0.863923031322192,0.957382236163103,0.0425920684453422,2.54732010038099e-05,1.17205155426663e-16,2.22190550957637e-07,0.922227658675029,0.0777723413249712,0.807914509202126,0.0124135118388894,0.179671978958985,18066.8015806004,834953.132250812,29552.5273040403,4.31157089852495,1117.69828866422,-0.000134919792441651,44220.9597287001,0.0602479059202597,0.00203050784132443,14.8084640295245
"752",11,11,0.406645280470955,0.00194387142005493,0.979010824013967,0.373092301846482,0.508624596002046,0.085318826537519,0.0057551635146105,0.900686099537384,0.00823991038932971,2.11572029850642e-11,0.9994201654339,0.000579834566100354,4.38761349349503e-06,0.988353315030088,0.0116422973564186,123984.570024535,1583316.27657171,30302.3303346708,4.81850432394655,2171.16869996302,-0.000539747549945023,85024.2164019437,0.582015632044058,0.00578913485802477,113.083114289492
"753",2,41,0.913705987505359,0.00213748078136356,0.376761041511782,0.662407527246978,0.805633144981693,0.111044136261011,0.0825029507400768,1.62886092610983e-06,0.806409137162042,4.21469759444204e-05,0.992950339991904,0.0070496600080958,0.000605061248667102,0.622796038398471,0.376598900352862,1044342.87780058,1393474.34575902,87066.2437260617,2.87002139589051,1830.76176905073,-0.000260768855838105,89070.9300911112,0.792133374772966,0.0041474004883389,207.804721754277
"754",48,42,0.638624304934056,0.00173113634786103,0.134955223605502,0.763723556727637,0.272422878399957,0.307458492676623,0.00636626169131357,0.00111748411369003,4.82616255785997e-06,0.685052935355816,0.540264170226376,0.459735829773624,0.0198252502097409,0.0995347492974722,0.880640000492787,1590517.76906289,1967972.73312695,12841.0087171942,0.684051585545531,610.413660326973,-0.000162748669295106,187475.382887642,0.709231104552746,0.00327880815726588,190.075080906088
"755",13,37,0.674013248028979,0.00110096750713768,0.076163628899958,0.781805806490593,0.964841630829033,0.447389583467553,0.01119772518518,0.448577253232369,0.0143146613485259,0.0785207767663727,0.982143863953699,0.0178561360463012,0.191050342414571,0.00345114896475948,0.805498508620669,1528856.62831413,2113188.82014602,94468.1871465873,0.50108865645132,480.072230445221,-0.000375683300595265,33593.1653535226,0.553591036121361,0.00375395701735397,200.467030780669
"756",49,5,0.739706713567674,0.0016008122719673,0.203358989574481,0.998677652231418,0.701445104116574,0.332997753526069,0.0044515725651669,0.000948796325352421,0.00646457209349104,0.65513730548992,0.737343482674096,0.262656517325904,0.562642249694315,0.437357625104837,1.25200847518004e-07,305884.641505312,1441568.64557415,6811.79612479173,1.01886342000449,778.133459763601,-0.000548647938510403,81973.3460983844,0.757779697426595,0.00278815724927932,196.426015401911
"757",27,19,0.222163351140893,0.00202718604970491,0.787080091850366,0.365749081973918,0.0698054597573355,0.790894425229923,0.0194678705026132,0.188801002388757,6.28184758746065e-05,0.000773883402831672,0.936342791703825,0.0636572082961746,0.00993249444827181,0.91781118521633,0.072256320335398,1315265.99351037,298795.92565354,25099.5751102455,4.12940227312967,1714.47369341739,-0.00058658526803134,15223.586391221,0.815172554650344,0.00864672478848952,384.240526712034
"758",30,16,0.89128394836334,0.00102208501308109,0.795368972951546,0.86971842526691,0.167843231037259,0.34724428136104,0.646252747889368,0.00558359918842877,2.46053071123628e-19,0.000919371561163102,0.83459513946608,0.16540486053392,0.555852107636513,0.444118430095248,2.94622682382719e-05,777439.774672966,269256.413108669,34304.4067213777,3.53089462361415,516.69868195802,-0.000554384771299083,110963.385800569,0.874609424977098,0.00683723047450418,300.981786342105
"759",37,44,0.280909292373364,0.00178705439407611,0.321395963062532,0.109898055768572,0.431862383112311,0.0103731614817791,0.984899525748056,0.00470678426558822,2.0481077793838e-05,4.74267833060454e-08,0.934319090094347,0.0656809099056529,0.771127381622495,0.0777942652063199,0.151078353171185,163513.272163924,2737660.69061821,19151.1503674556,1.96733833280159,577.486928073689,-0.000227405698013026,155704.509435891,0.769523915699683,0.00259478350466466,416.135161659261
"760",12,39,0.94184049073325,0.00127618628874305,0.214913871705066,0.889480602198746,0.574885753374547,0.922284435506529,0.000532499177368367,0.00115289562960095,0.000462282693183371,0.0755678869933179,0.989206811149713,0.0107931888502873,0.707730172640182,0.285495701663863,0.00677412569595586,998556.014708709,1935971.16922494,47390.5168469064,1.27706359657692,714.708970950916,-0.000250590798696503,142272.865826526,0.178790279198438,0.00117095602300251,292.830691191601
"761",2,25,0.401184439245774,0.00196004913054989,0.825098170228302,0.0432598672318272,0.394169956527185,0.935607369537903,0.0596972357255991,1.33851812362279e-14,0.00317473200259155,0.00152066273389328,0.928483694279905,0.0715163057200956,0.00807002468958287,0.811446353244553,0.180483622065865,412639.647973236,497377.905843314,5812.28727963753,1.78015767065226,1553.70797266439,-4.90703460294754e-05,12743.0459775496,0.0382002492784522,0.00536357758143218,276.771769409627
"762",23,28,0.731668061073846,0.00157740582181257,0.544435983167496,0.513446015818044,0.220553892834578,0.998861491132348,3.88885490022723e-05,5.33148538113608e-12,0.00109961676784287,3.5454750809385e-09,0.463973081780308,0.536026918219692,0.120361363143344,0.765937082867631,0.113701553989025,1313925.21537328,800723.304140847,62040.2266813908,1.68769436941366,2567.5220682323,-0.000660671685519628,37034.2693224666,0.994303746833466,0.00147846473326092,339.018517367123
"763",17,43,0.544682193000545,0.00108161185364472,0.983148448164575,0.74499977020314,0.513420870155096,0.640511212391253,0.0619243084032332,1.56796023927529e-06,0.244793727517745,0.0527691837275292,0.64503121709025,0.35496878290975,0.000220162722726348,0.536735777958062,0.463044059319212,1126006.29785517,2680332.61080505,64491.3326676469,1.06361344018835,2505.82102549635,-0.000194935773273464,132027.827989805,0.306881068651564,0.00576233655552263,60.6233383174986
"764",30,35,0.796091958502727,0.00100461137901992,0.566892359515186,0.555328075108118,0.0514876954792999,0.0021695453550257,0.965993423423161,0.0170133018334466,0.0132187305528738,0.00160499883549319,0.169550858898084,0.830449141101916,0.00032550010830247,0.99967447323961,2.66520871681335e-08,1035256.18197396,1369191.09496521,92990.9063961823,4.55003968787147,1989.97137418017,-0.000100097514220979,22892.0499359083,0.293217207703274,0.00719048606174998,180.237952804612
"765",24,41,0.395144606730249,0.0022949090707209,0.22290274067549,0.581220343757886,0.115913383946754,0.835707994297227,0.144141493093242,0.0104949715582378,3.0250455030979e-06,0.00965251600578952,0.442533979043854,0.557466020956146,0.0323044535419923,0.92917933794877,0.0385162085092373,84091.8693565764,2025987.28733836,32503.0210767873,1.21451415514108,1533.18649289571,-0.000171668213705998,30844.8870830762,0.714795587926637,0.000534715870752698,45.974885466462
"766",12,29,0.03616102440455,0.00113216002722969,0.644008516937029,0.138302991441451,0.0914495063223876,0.050392622880655,0.000804234535566011,0.000197115101528787,0.948606027445593,3.665759148555e-11,0.99941268301177,0.000587316988230209,0.00238215633928202,0.908477049311352,0.0891407943493664,696519.573450554,2865358.92658867,10493.9709170721,3.15543649363215,1515.29155288264,-0.000145502253200393,179001.90610686,0.803324077813886,0.0065089584617829,71.4523330654018
"767",1,24,0.431285649285861,0.00206343428992201,0.890926776954439,0.265568021000363,0.0802588460547849,0.521280984881138,1.33133160927309e-05,6.02249454324685e-09,0.236235037021329,0.242470658758945,0.989904086215446,0.0100959137845536,0.00353783655222501,0.897926245751089,0.0985359176966855,1451661.48496466,35154.7887339257,48062.7952083014,1.11732205806416,1225.75871443003,-0.000315498772421852,52427.8821416374,0.0479768462991342,0.00122562448294251,360.487776019284
"768",42,18,0.70419705148444,0.00105844001565943,0.733251680389512,0.0979385815747082,0.729671295541339,0.0269505639073826,0.964178968922868,8.73068034243608e-06,0.00886173566926962,8.20137092202502e-10,0.987295962395851,0.0127040376041489,2.07149338254231e-05,0.667806941879866,0.332172343186309,520716.904305853,2287090.0061843,45305.3792959545,1.90882994401269,1196.35509363003,-0.000704794101663865,47462.3572039127,0.12798840535339,0.00304338541820878,328.520053644944
"769",35,19,0.858334270929033,0.00201826865007286,0.81200441058958,0.971810147713404,0.787180538573302,0.973190857268818,0.0260466105516434,8.71596496970289e-08,0.000762442683650581,2.3362382300945e-09,0.884445656881154,0.115554343118846,2.86817082813667e-07,0.935927106936925,0.0640726062459918,308080.878863577,1724767.51050912,2377.1994789131,1.83366726956214,912.63001642935,-0.000696673859260045,109037.143965397,0.42981581520522,0.00883334979970939,247.90695117116
"770",21,18,0.587061017983709,0.00208373852021876,0.467129351759795,0.45238481303677,0.823852866617963,0.646077564031596,0.00154388244399865,3.18213071910214e-17,0.352378553524405,3.18065704664754e-19,0.99094257327632,0.00905742672368011,0.00590021539688095,0.000155327571781349,0.993944457031338,651929.659190588,1133892.15791132,7390.59124747291,0.737374826218002,660.916900392622,-0.000756725082427729,90186.7795056023,0.0528029360924847,0.0017354484411201,381.681630087365
"771",15,43,0.45214414771013,0.00134903087580809,0.888833014229312,0.633124297268223,0.413688106578775,0.939821680395177,0.000522482732852109,6.07183259905502e-10,0.0545820494767526,0.00507378678803509,0.21726711387368,0.78273288612632,0.0122076097885713,0.280137076637213,0.707655313574216,1381740.8991619,1177129.633734,99490.9975931514,1.4494024627097,1174.95552697033,-0.000566431659685913,173879.034400306,0.622229776079766,0.00246107996049337,238.590028916532
"772",16,16,0.170398704422871,0.00190722908189637,0.437214930804912,0.421689842336345,0.762935935708228,0.605412510852545,0.00112300884780024,4.78690668985406e-07,0.393464001608986,1.5275697341984e-17,0.999655241245041,0.000344758754959125,0.948705582718624,0.0492955164720321,0.00199890080934435,1277179.91147982,2948261.85635291,40031.6547106486,2.9395077885373,2359.6613349095,-0.000686457119937986,127895.770066825,0.83162104959134,0.00268557605000562,139.450905180909
"773",25,30,0.653836006318033,0.00141434257751331,0.575564697419759,0.620273371401709,0.532406887281686,0.132500598770396,0.850115423690343,0.0173839556797611,7.00136925755214e-15,2.18594936531361e-08,0.93763109757476,0.06236890242524,0.601540017328346,0.0144192929657695,0.384040689705885,844086.548855994,355320.25659224,76221.2839142885,2.33106982306228,2451.76874172688,-0.000676129865488037,79177.3326601833,0.506335347138811,0.00360536862992565,377.963659368502
"774",44,6,0.923732417899021,0.00216293813212658,0.457514952605125,0.0104672763636336,0.885745531455614,0.383214706995051,0.131360825886317,0.484692685439873,0.000731781660044827,1.87144320219331e-11,0.497758897026495,0.502241102973505,3.30429159006852e-05,0.666909403848262,0.333057553235837,727330.961594358,2230845.19096417,52417.2171440441,2.40488853253424,2652.37673611939,-0.000403265598237049,77825.7712024788,0.163478279749397,0.00238951411735616,350.893007790484
"775",1,31,0.687155365219433,0.00159841451828368,0.90371427125996,0.195848930524662,0.848142125441227,0.137896568448971,0.840632430529111,0.00866620428588554,1.69782262820343e-14,0.0128047967360164,0.791973024277052,0.208026975722948,0.00145061089341205,0.996147239133722,0.00240214997286607,1079539.78114994,908667.913747486,97040.044029709,0.673195201363414,1419.47325539403,-0.000608596004578285,162834.91952141,0.222462321545463,0.00854104330173228,356.067414509878
"776",9,37,0.871513498179801,0.00168146427747095,0.277194486628287,0.670900077226106,0.482768149089534,0.00299934780619121,0.342512712560819,0.000171382038383308,0.647424417080138,0.00689214051446767,0.74384933464534,0.25615066535466,0.000423870661166594,0.999349827221557,0.000226302117276178,216238.949183375,196567.298595328,9027.20353542827,2.70740245977999,706.638831170276,-0.000485413775695488,153074.864834052,0.19173124198569,0.000596303706419421,372.512877152581
"777",4,21,0.905055648147129,0.00204485031174496,0.164704888430424,0.335587147776969,0.266305294774938,0.141911413383117,0.0265383796406107,0.487595139981701,5.649412855049e-05,0.343898572866021,0.999577831940596,0.000422168059404436,0.00079656772607381,0.999189868926583,1.35633473436108e-05,61943.1455978192,2476850.45639053,51696.2345659267,2.29683196862694,2222.86052504554,-0.000815120180780068,68456.223889807,0.327895548623055,0.00220701200246578,49.1211685985327
"778",26,24,0.953118741245964,0.00244390022583306,0.155636375669856,0.879291412024759,0.476013575929683,0.758159817036521,0.24183984730541,3.34285778199401e-07,1.52913961556849e-11,1.35699869282273e-09,0.661334175287145,0.338665824712855,0.869939370675309,0.016965088325144,0.113095540999547,282652.425521985,373765.028736088,22469.2789197434,4.37424278690945,1137.32594443485,-0.000874190175423864,75937.3166457226,0.140165380707476,0.00561114275467582,185.751786627201
"779",29,35,0.245759658529097,0.00221696352961939,0.912815998243168,0.538890692801215,0.363466115761548,0.729721799703835,0.254527614190511,0.015454255812119,3.07597125358008e-09,0.000296327217564043,0.538920736505855,0.461079263494145,0.344915228232597,0.635915610365029,0.0191691614023741,1672193.88405047,1419085.56209179,54411.6971218027,3.71264110536315,1074.35253908485,-0.000830687989038415,123589.089828602,0.450855807035696,0.00458892397628981,131.989524271712
"780",32,27,0.422595716564218,0.001376277484413,0.189920078038704,0.0256688523362391,0.19727328350069,0.047364323641564,0.576109251417426,1.86018464227098e-10,0.00137075887079137,0.3751556658842,0.997741241240899,0.00225875875910065,0.122211665217783,0.0853018207871699,0.792486513995047,1438888.35958019,706913.409107365,17671.7571804766,4.82133194399881,2010.70349882543,-2.46659958106465e-05,182667.649327632,0.593635162832215,0.00108998894971912,23.9233409939334
"781",9,0,0.0701369660441065,0.0013352998841228,0.864503117050044,0.290773174017668,0.312110671228729,0.831303188135792,0.000247921565349251,1.0421755001047e-06,1.6599308332671e-07,0.168447682130275,0.592134292105809,0.407865707894191,3.14625646041529e-12,0.999416032434448,0.000583967562405567,1791903.3218706,2337461.84010291,20191.8343817815,4.90117710257531,2433.29378120601,-0.000507045306880027,129549.505143077,0.657307497409638,0.00790774716756074,8.76935770846903
"782",48,7,0.670531246572127,0.00115478590864572,0.428416053277906,0.1486544967792,0.338971841318998,0.0398464738868448,1.10612908389005e-05,4.47932491767001e-05,0.954710904554823,0.00538676701831636,0.998184262934192,0.00181573706580789,0.176600241916758,0.21931253917031,0.604087218912931,500071.603589226,1156892.53431978,257.181053049862,3.56821890948922,1279.67610732093,-0.000389607808717992,154993.580227892,0.272433413488325,0.00479405511858524,166.815698355529
"783",27,2,0.888511037814291,0.00212377299185493,0.269923486982007,0.0601046417187899,0.187671469214838,0.999876853073166,2.92683581083832e-07,1.0569551011786e-09,0.00012285318623349,6.37189340885562e-14,0.518191811327155,0.481808188672845,0.111581829114319,0.197625368267425,0.690792802618256,632050.052805338,1697314.69724793,28715.488395188,3.43160313965403,2531.12120732851,-0.00086250258354703,85914.5719824301,0.266077031546738,0.0082776884407748,128.094295373792
"784",44,14,0.313637761841016,0.00239322597881663,0.355149832111783,0.596858929398004,0.941081382895354,0.600088399409337,0.188241331607171,0.211668761820935,5.296429304625e-08,1.45419826433683e-06,0.760946680011254,0.239053319988746,9.66345585261419e-05,0.178848420820451,0.821054944621022,1566103.7488631,468144.638941158,74475.5014639813,1.99402396517922,1459.347356271,-0.000113638929529116,199279.213827103,0.689458518282045,0.00845432097610785,321.591172614042
"785",40,1,0.835766575124254,0.00118536545831827,0.237683295824099,0.449016012561042,0.600529565019533,0.0363203186305471,9.66387759344901e-05,0.00370020311824543,2.77042726950958e-07,0.959882562432546,0.615804249612588,0.384195750387412,0.492646565516638,0.491139399836706,0.016214034646656,236363.729513716,1264388.64345197,67488.7144924141,2.60945103654987,2333.99957420863,-0.000360329110180028,176001.103931485,0.209503444153815,0.00784451643180451,106.719195916504
"786",10,10,0.232755866805417,0.00225861451652134,0.52768502982799,0.817824811972678,0.583162101651542,0.837996328636874,0.030115672999975,0.0162058184240703,9.92830709480003e-12,0.115682179929152,0.999997956688806,2.04331119368934e-06,0.252858268104288,0.74711012637712,3.16055185914533e-05,1202232.8976416,2970455.07805422,13681.7003632896,0.925683381209383,1651.36570138484,-0.000940594664840028,112471.480788226,0.378300033546984,0.00473163469779887,19.7051046027336
"787",5,6,0.753220552707976,0.00149114730009227,0.779343370785937,0.230280077345669,0.691977641039994,0.561184078109867,0.00104760793445417,0.0739976051877595,0.138873296288961,0.224897412478959,0.991418974650403,0.00858102534959744,0.000233073327532184,0.998961569753036,0.000805356919431731,598500.293173827,2708031.72425833,81204.5546800364,4.51265247225994,426.034738337621,-0.000299091251897626,115383.446323831,0.918975665350445,0.00496463093086029,294.57556546703
"788",45,15,0.558549014382064,0.00145215094908956,0.654511452582665,0.278692143817898,0.241449710377492,0.0476897565256885,0.94113740625932,0.000539541485344033,0.00429672395611928,0.00633657177352811,0.26445487130413,0.73554512869587,2.15278724669097e-05,0.956851159203629,0.0431273129239039,387300.143015105,1651822.18676666,38371.1725040339,3.35774375716457,2678.0016653575,-0.000592344413478859,166562.4585154,0.957582590989769,0.00308908144278219,326.227854550816
"789",40,25,0.12689460833082,0.0012512447408447,0.0981351305241697,0.898666931616608,0.95939072548179,0.0887401458684509,0.0251226115508565,1.40468220300597e-05,0.668998935612435,0.217124260146228,0.996153756563659,0.00384624343634142,0.00385218677848294,0.555898952030413,0.440248861191104,1172569.44830669,2148366.49058154,49282.806302188,4.21657495204941,1896.11380003579,-0.000895215097311884,69766.8503278692,0.382926300591789,0.00321517157787457,405.097034275951
"790",29,13,0.196978372858767,0.00176061863753712,0.303168839572463,0.471048197033815,0.616309386012144,0.07893799711021,0.150307309224468,4.44650971513366e-14,0.0739528984057219,0.696801795259556,0.220753762531254,0.779246237468746,0.760874945579622,0.239125054128979,2.91399458425099e-10,980957.127537578,1784410.95251357,21971.9076086767,4.43007394979824,1800.39403720014,-0.000470751115155872,56221.9423739589,0.941786114140414,0.00430123380173696,346.52996841534
